"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","comparison"
"Gene_0186",8.92642836579437,0.502436934526624,0.889228437249155,0.565025716092618,0.572056272840849,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0187",8.25219796478019,-0.145177105688337,1.0122961622034,-0.143413667964858,0.885963489080163,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0188",12.0967266897362,0.218052346741555,0.757630131916635,0.287808440498441,0.773493376041675,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0189",9.74130157429255,-0.178729508449005,0.882039578223984,-0.202632073278257,0.839422619165552,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0190",12.102259693483,-0.329737552369323,0.834585735609717,-0.39509128697057,0.692775518890883,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0192",10.2140408956848,0.42080598176169,0.877318092385952,0.479650408915275,0.631475995889632,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0193",10.5362078616663,0.463015191786216,0.991086317343329,0.467179481427367,0.640371472476339,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0194",16.6694648228156,-0.0516491608769387,0.713085356481022,-0.0724305448254052,0.94225927736906,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0195",11.1492687489101,0.206074369144293,0.987794164066077,0.208620759912192,0.834744303087029,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0196",9.37996822126437,-0.900130643331137,0.897206843939414,-1.00325877963535,0.315736018962668,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0197",10.355163146026,0.684809335507394,0.833902714377255,0.82121010484874,0.411526601730864,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0198",11.0913891158773,-0.412068465498311,0.838586191305243,-0.491384749439929,0.623154348547465,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0199",10.1712693652744,-0.423637951403979,0.853329717613053,-0.49645282785766,0.619574961074709,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0200",16.4086897956792,-0.113549803957401,0.723093341496151,-0.15703339726854,0.875218527403236,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0201",13.6218102629375,0.331332958277844,0.881441713981164,0.375898885907417,0.706992068796453,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0202",9.25139401399755,-0.20629210245379,0.850382333110126,-0.242587474388505,0.808324985408907,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0203",13.1651244931567,-0.317700655580103,0.757698595845294,-0.419296877837914,0.674999178064954,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0204",10.9174634725593,0.185567297212716,0.944086791656927,0.196557455154134,0.844173866893597,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0205",13.2938452772769,0.751739992961052,0.786264905787993,0.956089973528272,0.339026779928388,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0209",13.1180411805104,0.226893829368671,0.790225151157115,0.287125547746023,0.774016191116511,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0210",11.2775843584541,0.540596244463236,0.825725813225349,0.65469219419413,0.512665951958606,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0211",9.02642724034676,-0.512269144181192,0.934208913689808,-0.548345382573908,0.583454771366217,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0212",11.3727773314208,0.711484887943552,0.872030357848642,0.815894632038767,0.414560402565989,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0215",6.22771014910525,-0.406623010375796,1.14715695136207,-0.354461531957764,0.722993028025211,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0216",13.0650089467769,-0.431829968449774,0.808079625453718,-0.534390368037446,0.593071481571307,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0217",13.2508791701301,0.718401713928368,0.782626810758085,0.917936498025788,0.358652112269558,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0218",11.8918255767939,-0.339707255586948,0.947170153299477,-0.358654941146081,0.719853240370803,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0219",10.8558377037728,-0.855182902740739,1.01854934420754,-0.839608711746896,0.40112781305414,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0220",10.3185183785787,-0.255664807180548,0.819784822359064,-0.311868188099447,0.755140699782335,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0221",10.8682221809923,0.458753253094135,0.907450770398723,0.505540650863698,0.613179154264738,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0222",5.55707691338734,-0.384808316023287,1.20931938361272,-0.318202388250581,0.750331421285429,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0223",10.9645796648904,0.567562462173659,0.888573427843556,0.638734452763296,0.522995695754741,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0224",8.22951015205093,-0.544390142273652,0.919510418226477,-0.592043473877822,0.553821477163693,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0225",8.59230767522544,-0.277509319741506,0.864170008833409,-0.32112815407252,0.74811327542209,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0226",8.96041383904444,0.133184176858763,0.890637581729895,0.149538015901011,0.881129114232377,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0227",12.0892824500183,-0.60476794471767,0.911923966014839,-0.663178035950236,0.507216536728207,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0228",10.2589132368013,0.753543283465484,1.07436496262994,0.701384827015286,0.483062888398424,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0229",10.2332481232858,0.11328924072164,0.873642928081997,0.129674535305123,0.896823930310416,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0231",9.97937051869868,-0.423766313624485,0.872131192608908,-0.485897439761125,0.627039883719557,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0233",7.48580011220423,0.685601568166069,1.09046848144165,0.628722039961828,0.529531046426182,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0234",11.8949712723007,-0.800634838793393,0.834344098933503,-0.959597892304628,0.337257630246335,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0235",9.81644149242685,-0.0724720058845727,0.905695564236878,-0.0800180642881213,0.93622288881439,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0236",11.3056728509281,-0.223581058612435,0.796999667704413,-0.280528421368621,0.779072123373904,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0238",10.3955131022993,0.498830091336222,0.877600897209263,0.568401984230511,0.569762043405168,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0239",10.5651536329856,0.141800797562468,0.87264021643207,0.162496289871034,0.8709150497037,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0240",6.89823948992026,-0.470378314201132,1.14018777999116,-0.4125446022626,0.67994029603642,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0241",10.9820913105642,-0.932746292251281,0.867528156458586,-1.07517696723404,0.282295505412643,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0242",13.3957968861859,0.261180038730069,0.812716291549506,0.321366805914656,0.747932435101369,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0244",15.1020123569385,0.916160521688133,0.795641317821175,1.15147429019523,0.249537166309904,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0245",10.0631546762149,0.118705528953291,0.868934919678309,0.136610379287366,0.891338771939198,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0246",10.7984148799024,0.103687103161006,1.055428784031,0.0982416859667155,0.921740381927858,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0248",7.80602329953112,-0.8678532053514,0.951849317632786,-0.91175482219152,0.361897797530044,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0249",11.0970137739679,-0.0662389994545153,0.828572553556521,-0.0799435114887579,0.936282183386823,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0250",8.76275227437308,0.542994528500072,0.894204562478111,0.607237483775827,0.543693319832095,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0252",10.0519117278841,0.146721790497297,0.900511356303256,0.162931638196783,0.87057225998912,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0253",9.77679980606105,-0.1922218478653,0.921529367092737,-0.208590040349692,0.83476828620602,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0254",13.6959418727294,-0.206718680100671,0.755319326124516,-0.273683822127694,0.784327611317307,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0255",10.050282659768,0.322907334904575,0.964464441232714,0.334804810939278,0.737772331158714,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0256",10.5246944530057,0.553396922997506,0.848719619863335,0.652037386724507,0.514377054357063,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0257",14.6264577299414,-0.0573984878697304,0.748900622469831,-0.0766436642560578,0.938907022037531,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0258",9.08805961386203,-0.235366767386941,0.93590332778384,-0.251486195635477,0.80143823361151,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0259",7.64983899576706,0.556407580699343,0.940200259372215,0.591796880667598,0.553986612268253,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0260",11.4356881015079,-0.691860747242125,0.818636671172614,-0.845137741326815,0.398033938308474,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0261",19.3403871646655,-0.140768429772441,0.751136652477066,-0.187407217193065,0.851341364352492,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0262",12.8957827426743,-0.861233213927767,0.87183345956468,-0.987841432878469,0.323230312285232,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0263",13.2707766497972,0.474136696306884,0.894873705631148,0.529836437614936,0.596225339303411,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0264",11.6961595238351,0.956574143683145,0.837498975270549,1.14217947953205,0.253379423797717,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0266",13.4310605675359,0.651558785074621,0.876655401032534,0.743232499688256,0.457340930236561,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0267",12.0503287231898,-0.135613349065728,0.876726902836352,-0.154681404924381,0.877072490259783,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0270",11.4635242877868,0.482466287140188,0.895748623545696,0.53861794978865,0.590150499456813,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0271",14.8385523413043,0.215788619868337,0.778207265821273,0.277289392358225,0.781557904015734,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0272",9.11019342263132,-1.03472017668577,0.902948511048728,-1.14593486120708,0.251822105427188,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0273",9.25963076282373,0.883028477366347,0.97527103023404,0.905418545196039,0.365243694619747,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0274",9.65845901193584,-0.769229785449096,0.842868083078215,-0.912633662245002,0.361435243953635,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0279",10.5614336038274,-0.883047646094293,1.00341616838017,-0.880041276910864,0.3788369491035,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0281",10.5161295224971,0.214299669776003,0.858873002840019,0.249512639316153,0.802964265256212,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0282",8.706066040392,0.867228623127392,1.01314964928649,0.855972879957205,0.392012780571838,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0283",15.0366134521769,0.822888570884983,0.777827863828034,1.05793146421264,0.290086689265234,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0284",15.0549552691903,-0.468425297512937,1.98732972518758,-0.235705877880292,0.813660908505401,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0285",13.176513390959,-0.686900000084487,0.760148249009542,-0.903639521605823,0.366186577603131,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0286",11.9200366710442,-0.933388589763889,0.889255462895318,-1.04962930081405,0.293888580166436,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0287",11.0152045793961,-0.442337853941043,0.886772385251675,-0.498817804092425,0.617907743704463,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0288",11.3321391267351,-0.319111433951683,0.88788798473218,-0.359405059465851,0.719292090336746,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0290",9.43665873922728,-0.806745457112057,0.974124811401056,-0.828174631905473,0.407571608254622,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0292",11.3672592052187,0.476653685770595,0.817337280459357,0.583178691546662,0.559773014111911,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0293",8.03193747935765,-0.206117582514652,1.13118860563193,-0.182213276803214,0.855415354031615,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0294",10.1833984576944,0.325041861506883,0.844703933592471,0.384799748859344,0.700385785206719,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0295",8.5002326226626,0.326216005700753,0.914197778659239,0.356833076294695,0.721216772871143,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0296",15.4855044145854,-0.812527585248388,0.770932112818644,-1.0539547798543,0.291903620931952,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0297",7.6025074114777,-0.605304204943181,0.972963270018703,-0.622124414759814,0.533860062159442,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0299",7.72933982977164,0.950444010153551,1.04515283515758,0.909382798555251,0.363148098469461,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0300",9.4415400357679,0.710845921061852,1.01124071508726,0.702944324191408,0.48209044703825,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0301",7.98916703908834,0.260960533550734,0.924990466751286,0.282122403344619,0.777849655297141,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0302",15.8017000271101,0.597812176166083,0.721541521519975,0.828520824285694,0.40737560656118,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0303",10.5164947301113,0.539739729943312,0.841028541835643,0.641761489764981,0.521028057548262,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0304",7.67023533843795,0.639349609082326,0.965234960325526,0.662377177953339,0.507729526139041,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0305",8.6562426739635,0.261063248182215,0.92920900464301,0.280952129044974,0.778747116977202,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0307",7.94582799986105,-0.785769158728575,0.970132016757446,-0.8099610621603,0.417962555144207,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0309",11.0091814713912,0.731835607423629,0.897671014434131,0.815260374520347,0.414923285527521,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0310",11.0962783499126,0.310277387120202,0.862905163608087,0.359572986935008,0.719166487527247,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0312",13.5071201760966,0.122465005833531,0.772074099088392,0.158618202550932,0.873969686800228,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0313",8.51237838546468,0.384499008940518,0.938454327849215,0.409715206729056,0.682014873637972,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0314",9.70767240843804,-0.24243296105999,0.912685857555583,-0.265625854781283,0.790527371475376,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0315",10.4910688163131,0.765746120183071,0.993529679056457,0.770733010120332,0.440865201495396,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0316",9.38244766874863,-0.469604403450828,0.850297920438569,-0.552282196819456,0.580755026180999,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0318",10.0602614627191,0.415091296960428,0.848677401572937,0.489103746831362,0.624768248947876,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0319",12.9144219291808,-0.206055639164601,0.788510090412823,-0.261322767672791,0.793843610345725,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0320",12.0340559120497,-0.120952432462303,0.823560275840065,-0.146865306657641,0.883238336204492,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0321",7.95269324027647,0.260047614469334,0.902530964015205,0.288131515524329,0.773246069194026,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0322",13.5031075773317,0.300326828003039,0.744722588280971,0.403273423861465,0.686747090313303,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0323",13.1813332284778,0.59688880432822,1.98751695713271,0.300318848695168,0.763933957243299,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0324",10.7081969611282,-0.558911324675173,0.906198636064001,-0.616764694220638,0.53738994248111,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0325",9.40238241120493,-0.0745116127467295,0.872425255385138,-0.0854074458376791,0.931937473871622,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0327",13.7197571809798,-0.391257218672986,0.77919444891169,-0.502130397899343,0.615575798778036,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0328",11.2619853739618,0.194115185092771,0.849745903002973,0.228439095036263,0.819304899366844,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0329",10.8914604716069,0.753553507365765,0.911690385528251,0.826545414240758,0.408494767294168,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0330",12.4955989780656,0.157581291100895,0.803973245154674,0.196003153152911,0.844607698008816,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0332",12.1097784319049,-0.595098022785369,0.929971756154425,-0.639909780966027,0.522231254685905,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0335",12.7536281666612,0.174549190825461,0.761137410091514,0.229326779253269,0.818614941188228,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0336",11.7158560619817,1.04917068348397,0.950643465703524,1.10364266029803,0.269748177939537,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0337",11.8304532601767,0.485345840268087,0.847863351041008,0.572434036300989,0.567027962631113,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0338",12.5848266448192,0.817107759908294,0.779797503680118,1.04784608318454,0.294709526676984,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0342",10.8290867430582,0.13034138867427,0.818345155057315,0.159274345144918,0.873452732330113,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0343",7.96851671325127,0.442732925322222,0.942624077304428,0.469681324699748,0.638582712388148,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0344",12.0064766171438,-0.502358012661368,0.878284911197238,-0.571976139242307,0.567338139818495,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0345",9.22901972691898,-0.58047762481434,0.914107063808121,-0.635021484678284,0.525414402784325,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0346",7.42289531572602,-0.553276492330393,0.960991562336672,-0.575735015805018,0.564794303592513,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0347",12.3631317923678,-0.348683750522646,0.761614341880332,-0.457821933423403,0.64708037660088,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0348",14.292662836208,-0.164060399278344,0.747087157704472,-0.219600079570959,0.826182629433835,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0349",12.9919702526727,0.532170828223282,0.834863840680944,0.637434276455458,0.523842007625375,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0350",15.0749929669959,0.454293595453706,0.801797026087906,0.566594263476227,0.570989873295983,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0351",8.92290529060338,0.799582224227137,0.884771648104883,0.903715920305295,0.366146055093663,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0355",10.4075854807586,-0.354434986702134,0.97875574554726,-0.362128128815179,0.717256284371439,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0356",12.0678263371473,0.442811859058403,0.792054549105235,0.559067376809636,0.57611573817427,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0357",9.62711463443727,0.807741310326306,0.887657244715516,0.909969828033317,0.36283842197568,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0360",10.5181698869704,-0.0755358335229246,0.860131041698327,-0.0878189832258341,0.930020549624511,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0363",11.5689550273952,0.201888216358647,0.833615509085552,0.24218385353712,0.808637705710704,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0365",8.3510025695947,-0.866074195504292,0.929113015558452,-0.932151612345813,0.351258178022731,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0367",12.2676534829127,-0.0548857928501092,0.828533882278945,-0.0662444759641473,0.947183187817287,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0368",10.3269024243569,-0.471337693110505,0.810966760369891,-0.581204700542255,0.561102500028349,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0369",11.3081219313623,0.521702139500872,0.962497622748092,0.542029535627657,0.587798159241052,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0370",11.3534098793557,-0.832458722397798,0.849136090136852,-0.980359605565267,0.326908641800925,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0371",13.0251156286175,-0.145763861916095,0.760165943238711,-0.191752686650317,0.84793593370026,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0372",9.79160162018321,-0.432174520614523,0.867071622308326,-0.498430013732872,0.618180986462749,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0373",10.564990457684,-0.181380729227416,0.92357240597127,-0.196390372920104,0.844304630839403,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0374",11.0594715705612,-0.841270061487894,0.830179143928676,-1.01335966777813,0.310888396708366,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0376",11.1290447986778,-0.0974042168018945,0.834229638570694,-0.116759477604727,0.90705065623072,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0377",10.7685619006896,-0.197184642886768,0.896791967122704,-0.21987779787928,0.82596632791296,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0378",15.5056627700706,-0.0589206476917185,0.823481135872314,-0.0715506951222433,0.942959479037701,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0380",9.08633586797992,-0.494488852764214,0.920554939090114,-0.537163869060299,0.591154426315454,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0381",6.83125664270471,-0.556118727926968,0.976194781169741,-0.569680087062737,0.568894698383657,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0382",8.43956879981792,0.438690825054953,0.871567630989385,0.50333538036166,0.614728495480541,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0383",9.5251705305396,-0.774276568083609,0.892598586365584,-0.867440952641714,0.385700451492309,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0384",6.69622953723081,0.234395117048746,0.961192099005085,0.243858763811484,0.807340206853314,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0385",11.0121424828137,0.413887438654293,0.871104296916202,0.475129602872465,0.63469459976674,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0386",11.6406285567399,0.768696801919802,0.90219658524434,0.852028055184467,0.394198520930983,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0387",9.1448012569543,-0.32107259338341,0.880461997616068,-0.364663772261317,0.715362404558249,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0389",11.9156558627331,0.549934456360583,0.813425435826651,0.676072362799557,0.498994702652519,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0390",11.7785526744126,-0.676396263977493,0.849020814325798,-0.796678070271593,0.425638023296613,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0391",7.82148737282073,0.550861280119889,0.969953680076481,0.567925346781975,0.57008566010863,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0392",11.396978652742,-0.198042376428576,0.835832225999307,-0.236940345524246,0.812703069817604,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0393",15.1717485913453,0.151421852255461,0.729968421086325,0.207436168307278,0.835669238607461,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0394",8.09532362506559,-0.77260131073825,0.961960481183986,-0.803152859031514,0.4218863887426,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0395",7.97038219414149,-0.150234850754123,0.917338243468183,-0.163772579878639,0.869910178279553,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0396",11.6688576988274,0.316247265471261,0.815051872617638,0.388008758823649,0.69800955181411,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0397",15.1255497536721,-0.576034491778311,0.76491874232776,-0.753066253842013,0.451410101849948,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0400",10.0798103348795,0.585059222578878,0.830160028050791,0.704754749457875,0.480962873215776,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0401",13.0499975271353,-0.479358837261751,0.765156167542298,-0.626484968162074,0.530996893408381,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0402",12.1207481690909,0.289951746464568,0.846399613607079,0.342570745311294,0.731921413593065,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0405",12.0231037206783,-0.758789993041894,0.794791481469938,-0.954703228120336,0.339727796940773,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0408",10.3079183766505,-0.992063783181836,0.878759272151113,-1.12893691665223,0.258924446165876,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0409",14.8864594155653,-0.312519075593903,0.740365092127022,-0.422114817293798,0.672941213130888,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0411",7.12128302931651,-0.346906714177985,0.93190202986045,-0.372256635421144,0.709701782114246,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0413",9.70298908277033,-0.300178760339406,1.74400844922764,-0.172120014941639,0.863343177932132,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0414",11.1878157046097,-1.04518251948089,0.951687341638669,-1.09824148515124,0.272099055600204,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0415",16.6949760909453,-0.547502860327143,0.82009878721759,-0.667605987060042,0.504385134994591,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0417",9.27057857006928,-0.533818167048986,1.0409597105027,-0.512813475548631,0.608081802566797,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
"Gene_0418",12.8136900497839,0.291513908579586,0.884503211817211,0.329579253851064,0.741717900540509,0.993289888802709,"luminal_virgin_vs_basal_pregnant"
